id,question,question_concept,choices,answerKey
00eaa1cb09f11b056adaf8eacd825b90,Siti panginten acara wayang teh matak ngahibur. Nonton éta nyababkeun anjeunna émosi naon?,ngahibur,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['seuri', 'Isin', 'kacapean', 'kapuasan', 'kasatiaan']}",D
3e947cb8c14db8671911d019eb2908cf,Budi tukang alkohol. Anjeunna dina kacilakaan mobil dua taun ka tukang sarta tatu. Dimana anjeunna tiasa kacilakaan?,alkohol,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sasak', 'taman', 'toko anggur korma', 'panjara', 'imah tatangga']}",A
12ae7d4b8dce810610dc3dd42264ffec,Provinsi mana di Indonésia anu kasohor ku saté?,saté,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jawa Timur', 'Sumatera Utara', 'Bali', 'Yogyakarta', 'Madura']}",E
9cf423318cae99b50648d8f17f405a00,Ti mana asalna Monyet Buntut Panjang nu bisa kapanggih di Indonésia?,Monyét Buntut Panjang,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['leuweung hujan tropis', 'Perancis', 'tatangkalan', 'alam liar', 'pagunungan']}",A
7d607658ce1fec2fade18d99f02a90b1,Dimana tangkal apel paling dipikaresep moal tumuwuh di Indonésia?,tangkal apel,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Malang, Jawa Timur', 'taman anggrek', 'lahan tatanén', 'kebon anggur', 'perkebunan teh']}",D
e77fda9651b76002ff110c48b119cc04,"Upami abdi hoyong ngawangun lapangan maén bal, tapi henteu mendakan rohangan di kota anu rame, dimana kuring kedah milarian?",lapang maén bal,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['lapangan maén', 'pantai', 'Méksiko', 'padesaan', 'Taman Kota']}",D
0b71b8f955fde7408fd3b1a2e428dd51,Joko rék nganjang ka Tugu Nasional. Di kota mana stasion MRT pangcaketna?,Stasion MRT,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kota gedé', 'Jakarta', 'wewengkon urban', 'modal', 'Surabaya']}",B
0377d41d9f85cad394fe82bd483f8e48,"Budi nelepon ka Joko, dengekeun naon?",nelepon,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tiiseun', 'respon', 'komunikasi', 'nutup telepon', 'cingogo']}",B
f1deb190590e202dd1e916f207348ac5,"Andi téh jalma saendeng, tapi lain homo. Naon anjeunna?",saendeng,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['mainstream', 'konvensional', 'heteroseksual', 'standar', 'biasa']}",C
b16d4f88d72e189b56f98d39c850d74a,Monyét pituin wewengkon mana di Indonésia nu biasana teu dicicingan?,monyét,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['laboratorium panalungtikan', 'Kalimantan', 'leuweung hujan tropis', 'kebon binatang', 'Jawa']}",C
d47c5541e29cd6a6679e81b81c5e7bbf,Rina diuk terus ngahurungkeun monitor na. Anjeunna ngan ukur gaduh sajam kanggo ngalaksanakeun tugasna. Dimana anjeunna tiasa?,monitor,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kotak', 'dina karéta', 'kafé', 'Bangku gawé', 'ningali layar biru']}",C
1b1ec372eb430e6012ee17458a99af2a,Naon anu matak pikahariwangeun Budi kana lukisanna sabab rupana béda?,lukisan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Hayam jago', 'goresan', 'relief hébat', 'kageulisan', 'katingal anyar']}",E
f7f820262659d1dd6b024e7f989ef1d8,Di lingkungan mana buntal kapanggih?,lauk buntal,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Samudra Atlantik', 'pasar lauk', 'Laut Jawa', 'cai tawar', 'Grup musik']}",C
f5ba3cf9ba155a855cc39f79572aa880,"The steak house éta endah, dulur ngarasakeun steaks maranéhanana sarta hususna sambal samping nu ngajadikeun wewengkon Indonesia kawentar?",imah steak,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Sumatera Barat', 'Jawa Barat', 'Bali', 'Yogyakarta', 'Sulawesi Kidul']}",A
58097f8760d15da1cbff590b754d9de2,Budi gé saré. Naon anu bakal anjeunna ngalaman dina sababaraha jam ka hareup?,bakal bobo,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['ngorong', 'teu sadar', 'leungit eling', 'latén', 'leumpang bari saré']}",B
9a3a2184e24740ffb5067ac25ecd6963,"Upami tangkal apel aya di kalér, dimana lokasina?",tangkal apel,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Sumatera Utara', 'kebon', 'Taman Kota', 'kebon kembang', 'Acéh']}",A
4c717e22d88d0379c8c5c1775c0ca943,Dina jaman naon komodo hirup?,komodo,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jaman baheula', 'jaman Majapahit', 'Taman Nasional Komodo', 'prasejarah', 'Museum Sejarah Alam Nasional Indonésia']}",C
def1255702fb29a9317b2720f2a305de,"Ceuk Ahmad, Rini téh geulis pisan sanajan geus tatu. Tapi naon anu dipercaya ku Rini?",Geulis,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Lepat', 'mendung', 'basajan', 'goréng', 'ditumpurkeun']}",E
ce226eaebc6343e09e48b1b0967a07a7,"Manéhna sok indit ka gunung lamun datang usum hujan, manéhna boga karep jeung kahayang pikeun ngalakukeun naon?",usum hujan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['maén voli', 'maén hoki', 'ski cai', 'nyulam', 'skating']}",C
e4ff2fe6d49f3e1a471407c991947a09,"Upami aya anu ningali komodo sareng nangtung dina kaayaan basisir, di bagian wétan Indonesia, dimana éta jalma?",komodo,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pagunungan', 'Jawa', 'Sumatra', 'Bali', 'Nusa Tenggara Timur']}",E
aa782542d6ac13aeab02486e783eaf99,Dimana anjeun tiasa ningali gunung tanpa ninggalkeun imah anjeun di Indonésia?,gunung,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['taman', 'Swiss', 'Pennsylvania', 'gambar', 'Kanada']}",D
2b3c7451bd15a5d456fadcae83af04d0,Budi reuwas pisan. Naon anu anjeunna diajar henteu cocog sareng naon?,reuwas,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['penting', 'kalem', 'guludug', 'reuwas', 'diharepkeun']}",E
0d860bfecbc530eefa88df34cdfd3354,"Siti boga pikiran nu seukeut, tapi teu pati sosial. Anjeunna jadi naon?",seukeut,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['teu akurat', 'bodor', 'teu elegan', 'muji', 'pikaboseneun']}",C
6d8fe87096ece880d8322faa7c9c4fc1,Dimana anjeun tiasa mendakan koin sarébu rupiah di gigireun sapatu anjeun?,koin sarébu rupiah,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['celengan', 'dompet koin', 'saku', 'dina méja', 'darat']}",E
f4d2735e9a459b4397f79bace43f0ebd,Naon anu Andi nempelkeun gambar krayon dina témbok?,témbok,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kelas', 'labyrinth', 'kebon binatang', 'paméran seni', 'panjara']}",A
c9c10ac4dd3c26bec7ab97d3c795ccd1,Dimana anjeun tiasa ngagaleuh mandolin énggal lengkep sareng panyimpen?,mandolin,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Spanyol', 'Departemén toko', 'toko alat musik', 'toko musik', 'kotak alat musik']}",C
56af02e52ce026bb5032243c56312251,"Salaku agén properti anu dipercaya di Indonésia, naon anu gampang dilakukeun ku Andi pikeun jalma?",agén harta,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['curang', 'ngagede-gedekeun', 'teu mampuh', 'ngayakinkeun', 'ngamanipulasi']}",E
189340c73c63344b49f5c91b8b6ebd9c,Provinsi mana di Indonésia anu kasohor jumlahna sapi leuwih loba tibatan populasina?,sapi,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Bali', 'Jawa Barat', 'Nusa Tenggara Barat', 'Sulawesi Kidul', 'Papua']}",C
64c9614cd9a6e23d823a2b117d40f3f6,Dimana Budi di Indonesia tiasa milarian inpormasi ngeunaan topik khusus pikeun panalungtikanana?,inpormasi,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Internét', 'perpustakaan', 'Google Sarjana', 'koran lokal', 'wawancara jeung para ahli']}",B
6906707071b47f37a2274eef6e0ef2b8,"Andi resep pisan kéju, tapi anjeunna henteu nambihan kana dietna kusabab anjeunna ningali beuratna. Naon jenis kéju low-lemak anjeunna malah make?",kéju,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['loba gajih', 'salad dressings', 'bau seukeut', 'umur pikeun meunang hadé', 'umur alus']}",B
611654fca0aabdf9004017796d3ece7c,Tempat naon kalayan puluhan juta jalma anu hirup di dinya anjeun tiasa mendakan penggalian arkéologis?,excavations arkéologis,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jero taneuh', 'kota', 'gurun', 'Jakarta', 'situs konstruksi']}",D
6b7d9e7fdde60218290b8d1545440bd6,Dimana anjeun miceun runtah?,runtah,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jakarta', 'lantai', 'tong runtah', 'televisi', 'di pakarangan tatangga']}",C
623c53a30c7015907626dce2264c5271,Budi hayang nempo leuweung. Kamana meureun manéhna indit?,leuweung,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Taman Nasional', 'zona iklim sedeng', 'leuweung hujan tropis', 'padesaan', 'Piala Amazon']}",A
3c67815352fec6a0fdf7656ccb5b5fd5,"Garuda Jawa geus jadi satwa nu ditangtayungan, ieu sawareh alatan turunna naon?",Elang Jawa,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sayang', 'Taman Nasional', 'tempat luhur', 'di Jakarta', 'habitat alam']}",E
7ecff79109f499a28c77af4014e513e2,"Unggal 60 méter aya réstoran dahareun gancang Cope jeung lalulintas pejalan kaki, naon ciri umum ieu?",réstoran dahareun gancang,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jakarta', 'kota gedé', 'Puseur dayeuh', 'wewengkon tatanén', 'Indonésia']}",B
106100d4d4150510215fe894f5f71a25,Naon sababna tangkal durian tumuwuh?,tangkal durian,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jus durian', 'kembangan', 'kebon', 'Jawa', 'cahaya panonpoe']}",E
7a7431917d93f095c71a9ee81350654a,"Anemon laut nuju dipanén kanggo dijual di Jakarta, ti mana paling dipikaresepna?",anemone laut,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kolam renang pasang surut', 'perkebunan juket laut', 'Laut Jawa', 'Samudra Hindia', 'dasar laut']}",D
508086dedae91139fca5c56a9502fbaa,"Ahmad gaduh koleksi batik anu lega sapertos warga masarakat sanésna, dimana anjeunna tiasa cicing?",koleksi batik,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['imah', 'Indonésia', 'imah méwah', 'réstoran méwah', 'réstoran kawentar']}",B
fefe0a0b69f332aa7108581061887bf1,"The grounds masjid kasampak tengtrem sanggeus salju anyar, danau beku badag nambahkeun kana pamandangan hening dimana?",palataran masjid,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jawa', 'Sumatra', 'Kalimantan', 'padesaan', 'kota']}",D
5f90341b3bf2b531dce7c0d8cb5f8c27,Dimana anjeun leuwih gampang manggihan puseur balanja badag di Indonésia?,puseur balanja,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['suburbs', 'wewengkon suburban', 'Puseur dayeuh', 'Jakarta', 'luar kota']}",C
cb7c1ee73e25bfd08bf0a8d093f6a8cd,"Balna aya di lapang Ani anu alus, lantaran sok maen sepak takraw di dieu. Dimana anjeunna tiasa?",bal,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sawah', 'jalan', 'lapangan maén', 'arena', 'gimnasium']}",D
ca0118cab2b95fb811c3330cc31a681e,"Saban poé indit ka pagawéan, Andi ningali papan reklame. Dimana anjeun tiasa ningali billboard?",Billboard,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jakarta', 'Bali', 'Jalan raya', 'lapang maén bal', 'padesaan']}",C
e5593c5c3951ea5c03a7531eaf98da14,Andi mareuman aliran cai maké diafragma. Diafragma mangrupikeun jinis naon?,diafragma,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['apoték', 'lalaki', 'kerang', 'klep', 'SPBU']}",D
196cffe4791bd53e63e730256561c076,Jandéla kaca transparan sareng ipis. Andi nyarandé kana jandélana. Éta naon?,kaca,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hipu', 'jelas', 'satengah kosong', 'bisa didaur ulang', 'ripuh pisan']}",E
93482158f3728ba0456546f30df0b85e,"Siti nungguan di kamar nu pinuh ku poster selebriti jeung robot. Anjeunna resep tempat ieu, tapi anjeunna miharep decor ieu leuwih metot. Saur anjeun dimana anjeunna?",kamar,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['karaton présidén', 'sakola', 'imah babaturan', 'museum', 'susun']}",C
2fba9ca3c39904f6418e61a2faa063e5,Ahmad nempatkeun panghalang antara palajaran Matematika jeung basa Inggris. Ieu hartosna anjeunna tiasa teras-terasan nganggo naon?,panghalang,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['parabot sakola', 'buku pangajaran', 'binders', 'kelas matematika', 'buku catetan']}",E
4ab990735ec8410112f21a1bf1072300,"Amelia nyoba nuju ka pulo leutik, tapi cai ti naon datang gancang?",pulo,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Samudra Hindia', 'Laut Jawa', 'kolam renang', 'auditorium', 'cai']}",B
44195d210c81c8c550174d0edbd3ad5d,Jenis taman naon anu paling sering dipendakan di payuneun bumi di Indonésia?,taman,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['héjo Park', 'wewengkon perumahan', 'lapangan golf', 'kaca hareup', 'Jawa']}",D
ed4a7e99f8030eec63d4d9dac45a93e9,"Dimana anjeun bakal mendakan sato éndemik Indonésia, Komodo?",Komodo,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['padang rumput hejo', 'leuweung hujan tropis', 'Pulo Komodo', 'tundra Arktik', 'pagunungan']}",C
b36673a5de8bbdac5080ec803bb49abd,Dimana anjeun kedah ati-ati ulah diciwit ku keuyeup?,keuyeup,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['basisir wétan Jawa', 'pantai keusik', 'pasar lauk', 'Pantai Kuta di Bali', 'gundukan pasir']}",B
fd5ad96508ed27ecfcb7d2d5680d72d6,Dimana stadion baseball tim Persija Jakarta?,stadion baseball,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jakarta', 'Surabaya', 'Bandung', 'Yogyakarta', 'wewengkon urban']}",A
f333b1a55788b5854379506093f0bf59,"Di Indonésia, Budi téh pilot pesawat, tapi lain pesawat panumpang. Anjeunna henteu kedah hariwang ngeunaan panumpang. Sadaya anu anjeunna kedah laksanakeun nyaéta naon?",pilot pesawat,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sumping telat', 'ngajarkeun', 'dibeuleum', 'pilot pesawat dina taneuh', 'ngangkut kargo']}",E
7ba828249198d670f50746a6a9845573,Naon deui ngaran séjén anu mindeng dipaké pikeun nyebut pasar tradisional di Indonésia?,pasar tradisional,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pasar', 'bazar', 'pasar peuting', 'Pasar Minggu', 'pasar ngajempolan']}",A
462e6b5ab29a614c6a31de6c4caea1f5,"Salian ti taman kota, dimana anjeun tiasa mendakan lapangan ténis di Indonésia?",pangadilan ténis,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kampus universitas', 'klub olahraga', 'klub nagara', 'Sakola Luhur', 'wewengkon perumahan']}",C
b12d17582e3b22e03ae66e7cd42adf58,Dimana anjeun tiasa mésér kentang seger di Indonésia?,kentang,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pasar tradisional', 'laut jero', 'karanjang buah', 'Irlandia', 'kantong balanja']}",A
b3e30a21615c460f6fb7d5206e1af3f2,Imah panggung diwangun di luar kota mana di Indonesia?,Imah dina stilts,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['padesaan', 'kampung', 'gurun', 'Pontianak', 'wewengkon perumahan']}",D
e7e9fed0c2bd933bbaf2474922e291bd,"Upami anjeun teu gaduh jagong, dimana anjeun tiasa kéngingkeunana?",jagong,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pasar tradisional', 'gudang', 'supermarkét', 'kulit jagong', 'wadahna']}",C
5f3cc14e2ba55754667fa991724d16f7,"Andi boga kahayang pikeun diajar, tapi teu cicing deukeut sakola, jadi naon anjeunna?",kahayang pikeun diajar,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['indit ka sakola', 'ngartos langkung saé', 'ngapalkeun', 'digawé di kafé', 'maca buku']}",E
4d1a75b2148b04835ac3ead286fc4bcf,Andi bakal ceurik nalika lalajo pilem 'Laskar Pelangi'. Kumaha film na?,ceurik,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sedih', 'patah hati', 'teu bagja', 'ngaleupaskeun tegangan jeung kahariwang', 'sangsara']}",A
8701aef7d74b16230616450fae2c5c90,Budi ngalakukeun hal anu goréng pisan sareng anjeunna hariwang yén masarakat bakal nyobian ngahukum anjeunna. Hukuman naon waé anu anjeunna pikahariwangeun?,ngahukum,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['rupa', 'hatena', 'amarah umum', 'panjara', 'pangaluaran sosial']}",D
d838e55fe0fd088088ac972d372b62f1,Naon anu diperlukeun tangkal apel tumuwuh di Indonésia?,tangkal apel,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['darat', 'siki', 'Afrika Kidul', 'taman', 'sawarga']}",A
bea5a9e517876144955fe43ea3b6fee2,"Para wisatawan ngojay dina kolam renang anu terasing ti daérah sakurilingna, dimana aranjeunna?",kolam renang,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['di tengah leuweung.', 'di Pusat Kegiatan Masyarakat (PKM)', 'di hotél Resort', 'di Bali', 'di panginepan']}",C
2b15513f39ddf5581dccfe9bdd3b6120,Andi ngarasa yén anjeun kudu ningkatkeun diri. Anjeunna nyarios yén anjeun kedah nyandak waktos pikeun muhasabah sareng mupus pikiran anjeun. Naha anjeunna hoyong anjeun ningkatkeun?,ningkatkeun diri,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['diajar hal anyar', 'ngalakukeun yoga', 'semedi', 'ngarasa leuwih alus ngeunaan diri', 'ngagungkeun']}",D
d4c3fef3ed77d9374fceb3fc9506a466,Anjeun bakal manggihan loba rawa di Indonésia sapanjang fitur geografis naon?,rawa,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['délta walungan', 'Kalimantan', 'Papua', 'lahan baseuh', 'buaya']}",A
63a4903556bdcf0b9a34fe213254bdc9,Dimana anjeun paling dipikaresep pikeun manggihan hiji spa dibagikeun kalawan layanan sarupa?,spa,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Swédia', 'puskesmas', 'pakarangan tukang', 'imah', 'klub olahraga']}",B
be2c61fadf9a714582311b7eeb769392,"Budi ngaleueut waktu nangtung. Karyana sibuk pisan sareng anjeunna henteu kantos istirahat. Nanging, anjeunna mangrupikeun kasir pangsaéna di tempat kerjana. Dimana anjeunna damel?",kasir,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['toko buku', 'meja kas', 'supermarkét', 'toko', 'TK']}",C
2dc71d7a9db42e5d6d3ca7776463e458,Siti indit néangan tangga lipat. Kamana meureun manéhna indit?,tangga lipat,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kandaraan pagawe konstruksi', 'gudang alat', 'wangunan toko', 'lift', 'rohangan neundeun']}",B
1a4dcb683ce68395467d42bf391d3147,Provinsi mana di Indonésia anu langsung wawatesan jeung Timor Leste?,wates nasional,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Bali', 'Nusa Tenggara Barat', 'Nusa Tenggara Timur', 'Jawa Timur', 'Sulawesi']}",C
b2ebe8d330edb1994eea91aebea5d072,Tersangka Budi masihan inpormasi palsu ngeunaan lokasi buron di Jakarta. Naha anjeunna ngabohong?,ngabohong,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kabingungan', 'bray', 'nganyenyeri parasaan', 'leungitna pakasaban', 'masalah hukum']}",E
1d6b25e21fd9ddcdd389626e93116e8d,Naon jalan tol antarpropinsi di Indonésia meuntas?,jalan tol antar propinsi,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Pulo Jawa', 'sistem gps', 'Jawa Barat', 'Jawa Timur', 'nagara berkembang']}",A
9b8cd9811a98920365c738d2084eefa5,"Kadal ieu cicing di suku candi pangkolotna di Indonesia, candi mana anu paling dipikaresep tempatna?",kadal,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Borobudur', 'Prambanan', 'ratu boko', 'sewu', 'polos']}",A
94e150a45f420a5907b4ee268f1e74d2,"Ahmad, Joko, jeung Rini ngabagi-bagi pancén anu kudu dipigawé di sabudeureun kota. Aranjeunna ngabagi tugas kana blok anu padeukeut teras unggal jalma nyandak blok tugas. Aranjeunna ngalakukeun ieu sabab masihan aranjeunna langkung seueur naon?",ngabagi tugas,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['setrés', 'kaganggu', 'efisiensi', 'waktos luang', 'kauntungan bersih']}",C
93c734de587f9323186a7e527265f478,Saha anu kasohor maén klarinet dina grup musik naon di Indonésia?,klarinet,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['orkestra simfoni', 'grup jazz', 'band rock', 'toko musik', 'studio musik']}",B
c188985b1307e20cdbaaf899c0568925,Dimana siswa paling dipikaresep ngagunakeun fasilitas parkir multi-tingkat?,fasilitas parkir multi-tingkat,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kampus universitas', 'puseur balanja', 'kota gedé', 'tukangeun garasi', 'Jakarta']}",A
ba5bda842a076494b7602a34a89d5a0a,Biasana anjeun henteu mendakan pusat balanja di daérah mana anu jauh tina balaréa?,puseur balanja,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Puseur dayeuh', 'kota gedé', 'wewengkon désa', 'wewengkon urban', 'suburbs']}",C
810fc793c25ac49a17e38019a251435c,Anita poho mawa dompétna. Manehna teu bisa meuli baju nu dipikahoyong. Dimana anjeunna kedah ngajalankeun deui?,dompét,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['imah', 'padumukan', 'tas leungeun', 'réstoran', 'Departemén toko']}",A
619fe4aaf9b7b670e24412dac0b17dc9,Kumaha anjeun angkat ka kota di Indonesia?,kota,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jawa', 'stasiun karéta', 'padesaan', 'beca', 'lebak']}",B
0cc641d861fbddfd8a52b395e0178b8f,"Nalika lapangan badminton caket jalur karéta api janten tempat latihan nasional, éta mangrupikeun hal anu biasa dilakukeun dimana?",karéta api,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['stasiun karéta', 'Jakarta', 'Bandung', 'Yogyakarta', 'padesaan']}",C
c1b0927c544911824e9bb6d2e764545f,Naon nu katingali tina palataran imah adat Indonésia?,kaca imah,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Patung Garuda Wisnu Kencana', 'tangkal kalapa', 'jukut', 'Candi Borobudur', 'sawah']}",C
93382c8aabce07c0bd4ccd6ddc4450ab,Dimana anjeun tiasa mendakan orangutan di Indonesia?,orang utan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kebon binatang', 'tengah kota', 'kamus', 'Kalimantan', 'padesaan']}",D
afdfa1d5b9e6cefc1507bc0f32d318ff,Air mancur di tengah éta pisan impressive. Cai mancur aya di tengah naon?,cai mancur,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['taman', 'selang nyambungkeun', 'pabrik pengolahan cai limbah', 'bak cuci', 'monas']}",A
2ff852b2701faaadff0d9539fd4824bb,"Di Indonésia, pulo mana nu kawentar ku habitat komodo?",komodo,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jawa', 'Sumatra', 'Kalimantan', 'komodo', 'Sulawesi']}",D
15f1ca9b09bcc6314e67e9bb4161c3ec,"Dimana anjeun bakal manggihan sababaraha atawa euweuh jalma, paduli naha aya hujan?",Hujan,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['Jakarta', 'leuweung', 'hawa', 'pagunungan', 'dufan']}",B
3c5ebe2e744cfb2745d61e61b92607b8,Dimana anjeun tiasa ningali komodo non-nyata?,Komodo,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jaman batu', 'és Jaman', 'sajarah kuna', 'Museum Sejarah Alam Indonésia', 'buku carita']}",E
ba07e8ce4ba93e2b75bf78910a5953e9,Dimana kuburan garéja anu kasohor di Indonésia?,kuburan gereja,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kampung', 'Yogyakarta', 'padesaan', 'kota heubeul Jakarta', 'kota']}",D
d265efc9fa85558ee73909b911d16b1f,Dimana hawa bakal tiis teuing pikeun Gibbon Jawa?,Owa Jawa,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['salju', 'leuweung hujan tropis', 'Papua', 'pagunungan', 'Jakarta']}",D
23c5681a10b5efcf6588c4168966cb0a,Dimana jangjang melambangkan transisi atawa robah?,jangjang,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pesawat', 'sawarga', 'ngagebeg', 'pilot', 'Garuda Indonésia']}",B
0960f8d0a2fb00d4adb3ef24bda34d05,Dimana jalma anu paling dipikaresep mendakan luwak liar?,luwak,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['imah hayam', 'lukisan', 'kandang hayam', 'wewengkon leuweung', 'sirkuit listrik']}",D
f84e4093adbdfa9da3b9a2a15ba612cc,"Abdi peryogi kauninga kumaha ngahubungan batur kalawan ngaran husus, dimana kuring kudu néangan?",Ngaran,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['diréktori', 'Jakarta', 'daptar anggota', 'buku telepon', 'sertipikat']}",D
23b6b49bfe21b905b850b22adb7fbe2c,Anita sesah nganggo telepon kusabab anjeunna kedah mencét 9 kanggo nampi telepon kaluar. Sareng manajerna ogé henteu merhatikeun kabutuhanana. Saur anjeun dimana anjeunna?,telepon,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['kantor', 'rumah sakit', 'imah babaturan', 'hotél', 'unggal kantor pamaréntah']}",D
5972d357aef2bd3e7cc0607e2d065f1f,Jam 9 wengi si Siti hoyong pisan tuang wortel. Naon anu anjeunna nuju sareng dimana anjeunna angkat?,wortel,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['loteng', 'supermarkét', 'pasar tani', 'kulkas', 'gudang di jero taneuh']}",B
84d5408fb6d27bdd6c66878511da2ea0,Anita resep pisan kana warna daun ragrag dina usum gugur. Anjeunna sering nyandak jalan-jalan panjang dina bulan Séptémber. Dimana anjeunna tiasa leumpang?,ragrag,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hateup', 'tangkal', 'darat', 'leuweung', 'ragrag']}",D
a8924790901bc93eb94d6e7bf360b5e0,"Sanaos anjeunna teu resep pisan ka Joko sareng menteri-menterina, naon anu anjeunna tetep hormat ka aranjeunna?",teu resep,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sieun', 'hormat', 'kajujuran', 'reueus', 'kahadean']}",B
